doid 	 name 
MONDO:0003637	lung clear cell-sugar-tumor
MONDO:0000587	autoimmune disease of eyes, ear, nose and throat
MONDO:0005066	disease of metabolism
MONDO:0009547	macrosomia-microphthalmia-cleft palate syndrome
MONDO:0000584	B cell linker protein deficiency
MONDO:0005063	breast medullary carcinoma
MONDO:0005062	lymphoma
MONDO:0000581	lambda 5 deficiency
MONDO:0005060	liposarcoma
MONDO:0011659	HTX3
MONDO:0015744	distal trisomy 19q
MONDO:0009094	Dermochondrocorneal dystrophy
MONDO:0000589	autoimmune disease of musculoskeletal system
MONDO:0005068	myocardial infarction
MONDO:0013329	familial clubfoot due to 17q23.1q23.2 microduplication
MONDO:0010759	Wildervanck syndrome
MONDO:0015054	hereditary angioedema type 2
MONDO:0005043	hyperplasia
MONDO:0015369	Joubert syndrome and related disorders
MONDO:0015368	Neuro-ophthalmological disease
MONDO:0001982	Niemann-Pick disease
MONDO:0001983	peripheral degeneration of cornea
MONDO:0001984	candidal paronychia
MONDO:0001985	partial arterial retinal occlusion
MONDO:0001986	Argyll Robertson pupil
MONDO:0008511	proximal symphalangism
MONDO:0001988	external pathological resorption
MONDO:0001989	atrophic glossitis
MONDO:0015363	autosomal recessive distal hereditary motor neuropathy
MONDO:0015362	autosomal dominant distal hereditary motor neuropathy
MONDO:0007621	Floating-Harbor syndrome
MONDO:0015364	hereditary sensory neuropathy
MONDO:0015367	Charlie M syndrome
MONDO:0015366	autosomal recessive hereditary sensory and autonomic neuropathy
MONDO:0005042	head disease
MONDO:0017713	disorder of fatty acid oxidation and ketogenesis
MONDO:0012800	trichoepithelioma, multiple familial, 2
MONDO:0015001	atrial fibrillation, familial, 18; ATFB18
MONDO:0018266	ataxia-telangiectasia variant
MONDO:0008517	syndactyly-polydactyly-ear lobe syndrome
MONDO:0001188	esophagus lymphoma
MONDO:0018188	genetic intestinal polyposis
MONDO:0018189	autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome
MONDO:0015566	2q24 microdeletion syndrome
MONDO:0018620	hypothalamic adipsic hypernatraemia syndrome
MONDO:0001180	bullous keratopathy
MONDO:0001181	secondary corneal edema
MONDO:0001182	idiopathic corneal edema
MONDO:0001183	contact lens corneal edema
MONDO:0001184	chronic rapidly progressive glomerulonephritis
MONDO:0001185	dissociative amnesia
MONDO:0001186	depersonalization disorder
MONDO:0001187	urinary bladder cancer
MONDO:0019473	enteropathy-associated T-cell lymphoma
MONDO:0018842	primary effusion lymphoma
MONDO:0015749	6q16 deletion syndrome
MONDO:0009168	Fowler syndrome
MONDO:0009169	endocardial fibroelastosis
MONDO:0009166	pontocerebellar hypoplasia type 4
MONDO:0009167	Bonnemann-Meinecke-Reich syndrome
MONDO:0016856	Mowat-Wilson syndrome due to a ZEB2 point mutation
MONDO:0009165	Aicardi-Goutieres syndrome 1
MONDO:0009162	Ellis-Van Creveld syndrome
MONDO:0009163	encephalomalacia, multilocular
MONDO:0009161	Ehlers-Danlos syndrome, dermatosparaxis type
MONDO:0012103	spinocerebellar ataxia type 25
MONDO:0008024	neuronopathy, distal hereditary motor, type 7A
MONDO:0009923	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency
MONDO:0014224	developmental delay with autism spectrum disorder and gait instability
MONDO:0012885	SRD5A3-CDG
MONDO:0019444	Trichinellosis
MONDO:0006069	ACTH-producing pituitary gland carcinoma
MONDO:0007626	familial congenital palsy of trochlear nerve
MONDO:0012884	SLEB13
MONDO:0014851	hypercalcemia, infantile, 2; HCINF2
MONDO:0014452	familial dysfibrinogenemia
MONDO:0015427	paroxysmal dyskinesia
MONDO:0001364	regular astigmatism
MONDO:0001365	necrosis of ear ossicle
MONDO:0001366	splenic sequestration
MONDO:0001367	chronic congestive splenomegaly
MONDO:0001360	blind hypotensive eye
MONDO:0001361	spontaneous ocular nystagmus
MONDO:0001362	leukocoria
MONDO:0001363	blind hypertensive eye
MONDO:0018791	Moyomoya angiopathy
MONDO:0014454	Hennekam lymphangiectasia-lymphedema syndrome 2
MONDO:0015587	rolandic epilepsy-speech dyspraxia syndrome
MONDO:0015586	benign familial mesial temporal lobe epilepsy
MONDO:0001368	phthisical cornea
MONDO:0001369	chronic laryngitis
MONDO:0015583	2p21 microdeletion syndrome
MONDO:0014455	cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome
MONDO:0020279	metabolic disease with corneal opacity
MONDO:0020278	metabolic disease associated with ocular features
MONDO:0007625	focal epithelial hyperplasia of the oral mucosa
MONDO:0014456	autosomal recessive severe congenital neutropenia due to JAGN1 deficiency
MONDO:0016854	49,XXXYY syndrome
MONDO:0020273	disease with potential neoplastic degeneration associated with ocular features
MONDO:0020272	connective tissue disease with eye involvement
MONDO:0012577	asthma-related Traits, susceptibility to, 4
MONDO:0020270	pigmentation disorder with eye involvement
MONDO:0015424	lethal chondrodysplasia, Moerman type
MONDO:0020276	pigmentation disorder with eye involvement, excluding albinism
MONDO:0020275	oculocutaneous or ocular albinism
MONDO:0020274	onycho-patellar syndrome with eye involvement
MONDO:0013408	FADD-related immunodeficiency
MONDO:0013409	age related macular degeneration 5
MONDO:0012809	histiocytoma, Angiomatoid fibrous
MONDO:0012808	dilated cardiomyopathy 1AA
MONDO:0019859	congenital thyroid malformation without hypothyroidism
MONDO:0015180	intestinal disease due to fat malabsorption
MONDO:0012805	childhood onset GLUT1 deficiency syndrome 2
MONDO:0012804	hypertrophic cardiomyopathy 12
MONDO:0013400	congenital adrenal insufficiency
MONDO:0013401	hereditary spastic paraplegia 51
MONDO:0013406	age related macular degeneration 6
MONDO:0013407	retinitis pigmentosa 47
MONDO:0013404	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase
MONDO:0012802	oculoauricular syndrome
MONDO:0012755	episodic ataxia type 7
MONDO:0017326	infective dermatitis associated with HTLV-1
MONDO:0017989	His bundle tachycardia
MONDO:0017324	autosomal recessive hypophosphatemic rickets
MONDO:0017323	Hypocalcemic rickets
MONDO:0017322	disorders of vitamin d metabolism
MONDO:0012753	amyotrophic lateral sclerosis type 9
MONDO:0012200	posterior polymorphous corneal dystrophy 3
MONDO:0008500	striae Distensae, familial
MONDO:0018727	immunodeficiency due to a complement regulatory deficiency
MONDO:0018724	X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome
MONDO:0018725	corpus callosum agenesis-macrocephaly-hypertelorism syndrome
MONDO:0017987	syringomyelia
MONDO:0012384	panic disorder 3
MONDO:0017985	radioulnar synostosis
MONDO:0018721	rare combined vascular malformation
MONDO:0004859	hydrops of gallbladder
MONDO:0004858	occlusion of gallbladder
MONDO:0010539	X-linked mandibulofacial dysostosis
MONDO:0010538	Mononen-Karnes-Senac syndrome
MONDO:0014229	microphthalmia, syndromic 12
MONDO:0010533	Arts syndrome
MONDO:0012382	hyperinsulinemic hypoglycemia, familial, 4
MONDO:0004853	gonococcal endophthalmia
MONDO:0004852	gonococcal keratitis
MONDO:0004855	tenosynovitis
MONDO:0004854	ophthalmia neonatorum
MONDO:0004857	tendinitis
MONDO:0009576	megalocornea
MONDO:0004206	pulmonary vein leiomyosarcoma
MONDO:0017140	L1 syndrome
MONDO:0015422	orofaciodigital syndrome type 13
MONDO:0014186	retinitis pigmentosa with or without situs inversus
MONDO:0014187	aortic aneurysm, familial thoracic 8
MONDO:0014184	language impairment (disease)
MONDO:0014185	chromosome 3q13.31 deletion syndrome
MONDO:0014182	autosomal recessive nonsyndromic deafness 88
MONDO:0014183	myopia 23, autosomal recessive
MONDO:0014180	epidermolysis bullosa simplex due to BP230 deficiency
MONDO:0014181	amyotrophic lateral sclerosis type 20
MONDO:0009462	inosine phosphorylase deficiency, immune defect due to
MONDO:0014189	age related macular degeneration 13
MONDO:0004207	pulmonary artery leiomyosarcoma
MONDO:0021285	carcinoma in situ of urethra
MONDO:0017181	hypnic headache (disease)
MONDO:0017180	10q22.3q23.3 microduplication syndrome
MONDO:0017187	Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency
MONDO:0017186	Diazoxide-resistant hyperinsulinism
MONDO:0017185	autosomal dominant hyperinsulinism due to Kir6.2 deficiency
MONDO:0017184	autosomal dominant hyperinsulinism due to SUR1 deficiency
MONDO:0008025	neuronopathy, distal hereditary motor, type 2A
MONDO:0017189	adult-onset non-insulinoma persistent hyperinsulinemic hypoglycemia
MONDO:0017188	Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency
MONDO:0021287	carcinoma in situ of epiglottis
MONDO:0006288	malignant adrenal gland pheochromocytoma
MONDO:0015216	syndromic diaphragmatic or abdominal wall malformation
MONDO:0009461	male infertility due to large-headed multiflagellar polyploid spermatozoa
MONDO:0006321	non-functioning adrenal cortex adenoma
MONDO:0006320	non-cutaneous melanoma
MONDO:0012573	vesicoureteral reflux 2
MONDO:0018008	idiopathic giant cell myocarditis
MONDO:0006325	ocular melanoma
MONDO:0006324	normal breast-like subtype of Breast carcinoma
MONDO:0006327	ocular sebaceous carcinoma
MONDO:0006326	ocular melanoma with extraocular extension
MONDO:0006329	olfactory neuroblastoma
MONDO:0014987	Fanconi anemia complementation group U
MONDO:0002527	keratoacanthoma
MONDO:0014985	Fanconi anemia complementation group V
MONDO:0014982	myopia 25, autosomal dominant; MYP25
MONDO:0014983	congenital myasthenic syndrome 21
MONDO:0014980	cone-rod dystrophy and hearing loss; CRDHL
MONDO:0014981	immunodeficiency 49; IMD49
MONDO:0021483	benign neoplasm of frontal sinus
MONDO:0013954	mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency
MONDO:0016851	maternal uniparental disomy of chromosome X
MONDO:0009372	encephalopathy due to hydroxykynureninuria
MONDO:0003713	angiokeratoma circumscriptum
MONDO:0012572	Sakoda complex
MONDO:0015421	orofaciodigital syndrome type 12
MONDO:0002526	dermal unilateral segmental cavernous angioma
MONDO:0012754	NNO3
MONDO:0012936	leukemia, chronic lymphocytic, susceptibility to, 5
MONDO:0016056	isolated congenital microcephaly
MONDO:0016057	isolated encephalocele
MONDO:0016054	cerebral malformation
MONDO:0016055	syndrome with corpus callosum agenesis /dysgenesis as a major feature
MONDO:0016052	atypical autism
MONDO:0016053	isolated cerebellar vermis hypoplasia
MONDO:0016050	thiamine-responsive encephalopathy
MONDO:0016051	cleft lip-retinopathy syndrome
MONDO:0005229	bacteriemia
MONDO:0003712	angiokeratoma of mibelli
MONDO:0016058	paroxysmal dystonia
MONDO:0016059	cleft lip/palate-deafness-sacral lipoma syndrome
MONDO:0010173	Mayer-Rokitansky-KC<ster-Hauser syndrome type 1
MONDO:0002525	lipid metabolism disorder
MONDO:0016355	Semilobar holoprosencephaly
MONDO:0010153	trichoodontoonychial dysplasia
MONDO:0010703	ornithine carbamoyltransferase deficiency
MONDO:0005750	ephemeral fever
MONDO:0021205	disease of ear
MONDO:0002044	spastic ectropion
MONDO:0002045	communicating hydrocephalus
MONDO:0007034	Adams-Oliver syndrome
MONDO:0002047	pulmonary systemic sclerosis
MONDO:0002512	papillary adenocarcinoma
MONDO:0002513	kidney benign neoplasm
MONDO:0007030	Aarskog syndrome
MONDO:0002511	stenosis of lacrimal sac
MONDO:0008028	muscular dystrophy, Barnes type
MONDO:0008029	Bethlem myopathy
MONDO:0016586	systemic mastocytosis
MONDO:0016587	arrhythmogenic right ventricular cardiomyopathy
MONDO:0002048	thrombocytopenia due to platelet alloimmunization
MONDO:0002049	thrombocytopenia
MONDO:0002518	gallbladder papillomatosis
MONDO:0002519	anus disease
MONDO:0016272	transitional cell carcinoma of the corpus uteri
MONDO:0016273	malignant germ cell tumor of corpus uteri
MONDO:0016270	low-grade neuroendocrine tumor of the corpus uteri
MONDO:0016271	adenoid cystic carcinoma of the corpus uteri
MONDO:0016276	high-grade neuroendocrine carcinoma of the cervix uteri
MONDO:0016277	malignant mixed epithelial and mesenchymal tumor of cervix uteri
MONDO:0016274	rare cancer of cervix uteri
MONDO:0016275	adenocarcinoma of cervix uteri
MONDO:0013389	epileptic encephalopathy, early infantile, 12
MONDO:0016278	carcinosarcoma of the cervix uteri
MONDO:0014960	encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy; PEBEL
MONDO:0019624	acquired angioedema
MONDO:0013388	epileptic encephalopathy, early infantile, 11
MONDO:0005896	Paramyxoviridae infectious disease
MONDO:0021114	bartholin gland neoplasm
MONDO:0005894	paracoccidioidomycosis
MONDO:0005895	paragonimiasis
MONDO:0005892	otitis media with effusion
MONDO:0005893	pancreatic endocrine carcinoma
MONDO:0005890	osteitis fibrosa
MONDO:0005891	ostertagiasis
MONDO:0015505	tracheal anomaly
MONDO:0021119	non-functioning endocrine neoplasm
MONDO:0021118	intestinal benign neoplasm
MONDO:0005898	paronychia
MONDO:0005899	parotid disease
MONDO:0009445	ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome
MONDO:0013385	Treacher Collins syndrome 2
MONDO:0014864	Hypermanganesemia with dystonia 2; HMNDYT2
MONDO:0014867	spinocerebellar ataxia 43; SCA43
MONDO:0011935	retinitis pigmentosa 30
MONDO:0013386	autosomal recessive nonsyndromic deafness 74
MONDO:0015504	larynx anomaly
MONDO:0013381	neuropathy, hereditary sensory, type 1D
MONDO:0013955	mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency
MONDO:0013380	leopard syndrome 3
MONDO:0013987	combined oxidative phosphorylation defect type 15
MONDO:0013986	combined oxidative phosphorylation defect type 14
MONDO:0013985	autosomal recessive nonsyndromic deafness 18B
MONDO:0013984	autosomal recessive nonsyndromic deafness 84B
MONDO:0013983	ectodermal dysplasia 11B, hypohidrotic/hair/tooth type, autosomal recessive
MONDO:0014863	macrocephaly, dysmorphic facies, and psychomotor retardation; MDFPMR
MONDO:0013981	familial cortical myoclonus
MONDO:0013980	PPKP1B
MONDO:0014862	cerebral palsy, spastic quadriplegic, 3; CPSQ3
MONDO:0014340	atrial fibrillation, familial, 15
MONDO:0013989	epileptic encephalopathy, early infantile, 14
MONDO:0013988	CHTD3
MONDO:0011581	dilated cardiomyopathy with woolly hair and keratoderma
MONDO:0011580	cerebellar ataxia and hypergonadotropic hypogonadism
MONDO:0011583	cerebral amyloid angiopathy, App-related
MONDO:0011582	multiple mitochondrial dysfunctions syndrome 1
MONDO:0011585	autosomal recessive distal spinal muscular atrophy 2
MONDO:0011584	Fanconi anemia complementation group D1
MONDO:0011587	cataract 25
MONDO:0011586	OTSC2
MONDO:0011589	MCOPCB2
MONDO:0011588	platelet-type bleeding disorder 12
MONDO:0017311	rare disease with thoracic aortic aneurysm and aortic dissection
MONDO:0015153	autosomal monosomy
MONDO:0008271	polydactyly of an index finger
MONDO:0014655	Bethlem myopathy 2
MONDO:0004636	lip carcinoma in situ
MONDO:0006280	lung sclerosing hemangioma
MONDO:0012021	MYP17
MONDO:0013150	infantile dystonia-parkinsonism
MONDO:0019305	immune deficiency with skin involvement
MONDO:0011260	pancreatic lymphoma, familial
MONDO:0009469	benign recurrent intrahepatic cholestasis type 1
MONDO:0004213	vulvar non-keratinizing squamous cell carcinoma
MONDO:0004212	vulvar keratoacanthoma-like carcinoma
MONDO:0004211	L-cell glucagon-like peptide producing tumor
MONDO:0004210	colonic L-cell glucagon-like peptide producing tumor
MONDO:0004217	childhood brain germinoma
MONDO:0011728	blepharospasm
MONDO:0003935	oncocytic breast carcinoma
MONDO:0003934	breast apocrine carcinoma
MONDO:0011057	cerebrovascular disease
MONDO:0011724	encephalopathy due to GLUT1 deficiency
MONDO:0004219	polyvesicular vitelline pattern testicular yolk sac tumor
MONDO:0004218	childhood germ cell brain tumor
MONDO:0011053	intellectual disability-sparse hair-brachydactyly syndrome
MONDO:0011052	ACLH
MONDO:0011723	hemifacial myohyperplasia
MONDO:0011722	intellectual disability-obesity-prognathism-eye and skin anomalies syndrome
MONDO:0015501	syndrome or malformation associated with head and neck malformations
MONDO:0003915	cortical thymoma
MONDO:0000918	endometritis
MONDO:0000919	ampulla of Vater cancer
MONDO:0019304	rare photodermatosis
MONDO:0004234	chronic NK-cell lymphocytosis
MONDO:0000914	CADASIL 1
MONDO:0000915	Bernard-Soulier syndrome type A2
MONDO:0000916	intestinal infectious disease
MONDO:0006368	phosphaturic mesenchymal tumor
MONDO:0000910	retinitis pigmentosa 6
MONDO:0003917	heart lymphoma
MONDO:0000912	autosomal recessive nonsyndromic deafness 5
MONDO:0000913	hereditary spherocytosis type 2
MONDO:0009706	hereditary myopathy with lactic acidosis due to ISCU deficiency
MONDO:0015429	choroideremia-hypopituitarism syndrome
MONDO:0003916	overnutrition
MONDO:0015361	autosomal recessive hereditary demyelinating motor and sensory neuropathy
MONDO:0015988	multicystic dysplastic kidney
MONDO:0003775	lateral ventricle meningioma
MONDO:0009351	homocarnosinosis
MONDO:0009089	deafness-oligodontia syndrome
MONDO:0012137	Carney complex-trismus-pseudocamptodactyly syndrome
MONDO:0015500	facial arteriovenous malformation
MONDO:0004230	adenomatoid tumor
MONDO:0015776	rhizomelic chondrodysplasia punctata
MONDO:0009088	deafness, neural, with atypical atopic dermatitis
MONDO:0015802	autosomal dominant non-syndromic intellectual disability
MONDO:0015803	wound botulism
MONDO:0015804	infant botulism
MONDO:0015805	intestinal botulism
MONDO:0004079	bronchial mucus gland adenoma
MONDO:0004078	mucinous intrahepatic cholangiocarcinoma
MONDO:0004077	lumbosacral lipoma
MONDO:0009080	split hand-foot malformation 1 with sensorineural hearing loss
