drugbank_id	name	type	groups	atc_codes	categories	inchikey	inchi	inchikeys	synonyms	unii	uniis	external_identifiers	extra_names	brands	molecular_forula	molecular_formular_experimental	gene_sequence	amino_acid_sequence	sequence	description
DB11840	Dalotuzumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	['MK-0646']	6YI1L648RH	[]	[]	[]	[]						Dalotuzumab has been investigated for the treatment of Breast Cancer, Non Small Cell Lung Cancer, and Metastatic Colorectal Cancer.
DB11849	Emibetuzumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Antibodies, Monoclonal|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	MO4K3GDN1I	[]	[]	[]	[]						Emibetuzumab has been used in trials studying the treatment of Advanced Cancer, Renal Cell Carcinoma, Hepatocellular Cancer, Gastric Adenocarcinoma, and Non-Small Cell Lung Cancer, among others.
DB11850	Ublituximab	biotech	['investigational']	[]	[]			[]	[]	U59UGK3IPC	[]	[]	[]	[]						Ublituximab has been used in trials studying the treatment of B-cell Lymphoma, Neuromyelitis Optica, Mantle Cell Lymphoma, Non-Hodgkins Lymphoma, and Marginal Zone Lymphoma, among others.
DB11854	Astodrimer	biotech	['investigational']	[]	Amino Acids|Amino Acids, Basic|Amino Acids, Diamino|Amino Acids, Essential|Amino Acids, Peptides, and Proteins|Biomedical and Dental Materials|Chemical Actions and Uses|Dosage Forms|Drug Carriers|Drug Delivery Systems|Drug Therapy|Health Occupations|Investigative Techniques|Lysine|Macromolecular Substances|Manufactured Materials|Nanoparticles|Nanostructures|Peptides|Pharmaceutical Preparations|Pharmacy|Polymers|Specialty Uses of Chemicals|Technology|Technology, Industry, and Agriculture|Technology, Pharmaceutical|Therapeutics			[]	['Vivagel']	F8H3J9KSY9	['8Q3B8SV59L']	[]	['Astodrimer Sodium']	[]						Astodrimer has been used in trials studying the treatment and prevention of Bacterial Vaginosis. It is a lysine-based dendrimer with naphthalene disulfonic acid surface groups.
DB11856	Ligelizumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Antibodies, Monoclonal|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	L8LE0L691T	[]	[]	[]	[]						Ligelizumab has been used in trials studying the basic science and treatment of Asthma, Allergy, Peanut Allergy, Allergic Asthma, and Atopic Dermatitis, among others.
DB11857	Seribantumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	1N3L70MDFX	[]	[]	[]	[]						Seribantumab has been used in trials studying the treatment of NSCLC, Heregulin, Adenocarcinoma, Colorectal Cancer, and Solid Tumor Cancers, among others.
DB11862	Landogrozumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Antibodies, Monoclonal|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	B1792M902R	[]	[]	[]	[]						Landogrozumab has been used in trials studying the treatment of Advanced Cancer, Muscular Atrophy, and Pancreatic Cancer.
DB11866	Romosozumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	3VHF2ZD92J	[]	[]	[]	[]						Romosozumab is under investigation for the treatment of Postmenopausal Osteoporosis (PMO). Romosozumab has been investigated for the treatment of Osteopenia and Osteoporosis in Men.
DB11884	Vadastuximab Talirine	biotech	['investigational']	[]	[]			[]	[]	T13V17U431	[]	[]	[]	[]						Vadastuximab Talirine has been used in trials studying the treatment of Acute myeloid leukemia, Myelodysplastic Syndrome, Acute Myelogenous Leukemia, and Acute Promyelocytic Leukemia.
DB11895	Ghrelin	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Chemical Actions and Uses|Hormones|Hormones, Hormone Substitutes, and Hormone Antagonists|Peptide Hormones|Peptides|Pharmacologic Actions|Physiological Effects of Drugs			[]	['Lenomorelin']	UXG268Q86R	['4492AYV7VO']	['Wikipedia:Ghrelin']	['Lenomorelin Acetate']	[]						Ghrelin has been investigated for the treatment and basic science of Cancer, Alcoholism, Metabolism, Hypopituitarism, and Frailty Syndrome, among others.
DB11914	Lebrikizumab	biotech	['investigational']	[]	[]			[]	[]	U9JLP7V031	[]	[]	[]	[]						Lebrikizumab has been used in trials studying the treatment of Asthma, Allergic Asthma, Atopic Dermatitis, Idiopathic Pulmonary Fibrosis, and COPD, Chronic Obstructive Pulmonary Disease.
DB11926	Tesidolumab	biotech	['investigational']	[]	[]			[]	[]	3FO6689MSD	[]	[]	[]	[]						Tesidolumab has been used in trials studying the treatment of Geographic Atrophy, Non-infectious Panuveitis, Exudative Macular Degeneration, Non-infectious Posterior Uveitis, and Age-related Macular Degeneration, among others.
DB11928	Vosoritide	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Chemical Actions and Uses|Hormones|Hormones, Hormone Substitutes, and Hormone Antagonists|Natriuretic Peptides|Peptide Hormones|Peptides|Pharmacologic Actions|Physiological Effects of Drugs			[]	[]	7SE5582Q2P	[]	[]	[]	[]						Vosoritide has been used in trials studying the treatment of Achondroplasia.
DB11930	Varlilumab	biotech	['investigational']	[]	[]			[]	[]	0125DUV5XC	[]	[]	[]	[]						Varlilumab has been used in trials studying the treatment of MELANOMA, Skin Ulcer, Burkett's Lymphoma, Mantle cell lymphoma, and Any T-cell Malignancy, among others.
DB11955	Avotermin	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Biological Factors|Cytokines|Intercellular Signaling Peptides and Proteins|Peptides|Proteins|TGF-beta Superfamily Proteins|Transforming Growth Factor beta			[]	['Juvista']	2Q1GS25JWN	[]	[]	[]	[]						Juvista has been investigated for the treatment, prevention, and basic science of Scars, Keloid, and Cicatrix.
DB11959	Crenezumab	biotech	['investigational']	[]	Alzheimer Disease, drug therapy|Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	O8AS5277H0	[]	[]	[]	[]						Crenezumab has been used in trials studying the treatment of Alzheimer's Disease.
DB11972	Rilotumumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	['AMG 102']	51WEW898IJ	[]	[]	[]	[]						Rilotumumab has been investigated for the treatment of Cancer, Lung Cancer, Solid Tumors, Gastric Cancer, and Prostate Cancer, among others.
DB11976	Anifrolumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	38RL9AE51Q	[]	[]	[]	[]						Anifrolumab has been investigated for the treatment of Scleroderma.
DB11983	Placulumab	biotech	['investigational']	[]	[]			[]	[]	S80W9W569L	[]	[]	[]	[]						Placulumab has been used in trials studying the treatment of Rheumatoid Arthritis.
DB11988	Ocrelizumab	biotech	approved|investigational	[]	Amino Acids, Peptides, and Proteins|Antibodies|Antibodies, Monoclonal|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	A10SJL62JY	[]	[]	[]	[]						Ocrelizumab is a CD20-directed cytolytic antibody indicated for the treatment of patients with relapsing or primary progressive forms of multiple sclerosis. It is injection, for intravenous use. Initial U.S. Approval: 2017
DB11997	Interleukin-7	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Biological Factors|Cytokines|Intercellular Signaling Peptides and Proteins|Interleukins|Peptides|Proteins			[]	[]	418XB47Y71	[]	[]	[]	[]						Interleukin 7 has been used in trials studying the treatment of Metastatic Breast Cancer.
DB12003	Thymosin beta-4	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Chemical Actions and Uses|Hormones|Hormones, Hormone Substitutes, and Hormone Antagonists|Microfilament Proteins|Peptide Hormones|Peptides|Pharmacologic Actions|Physiological Effects of Drugs|Proteins|Thymus Hormones			[]	['Thymosin beta 4']	549LM7U24W	[]	[]	[]	[]						Thymosin Beta 4 has been investigated for the treatment of STEMI, Dry Eye, Diabetes, Pressure Ulcers, and Dry Eye Syndrome, among others.
DB12014	Ozoralizumab	biotech	['investigational']	[]	[]			[]	[]	05ZCK72TXZ	[]	[]	[]	[]						Ozoralizumab has been used in trials studying the treatment of Rheumatoid Arthritis and Active Rheumatoid Arthritis.
DB12018	Ulocuplumab	biotech	['investigational']	[]	[]			[]	[]	7KNP87L4X4	[]	[]	[]	[]						Ulocuplumab is under investigation in Solid Tumor.
DB12023	Benralizumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Antibodies, Monoclonal|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	71492GE1FX	[]	[]	[]	[]						Benralizumab is under investigation for the treatment of Hypereosinophilic Syndrome. Benralizumab has been investigated for the treatment of COPD.
DB12031	Ammonio methacrylate copolymer type A	small molecule	['investigational']	[]	Biomedical and Dental Materials|Chemical Actions and Uses|Dental Materials|Macromolecular Substances|Manufactured Materials|Plastics|Polymers|Resins, Synthetic|Specialty Uses of Chemicals|Technology, Industry, and Agriculture			[]	Eudragit RL 100|Eudragit RL 100|Eudragit RL 12.5|Eudragit RL 30 D|Eudragit RL PO	8GQS4E66YY	[]	[]	[]	[]						Ammonio methacrylate copolymer type a has been used in trials studying the treatment of GERD.
DB12034	Gantenerumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	4DF060P933	[]	[]	[]	[]						Gantenerumab is under investigation for the treatment of Dementia, Alzheimers Disease, and Alzheimers Disease, Familial.
DB12038	Ulinastatin	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Carbohydrates|Chemical Actions and Uses|Enzyme Inhibitors|Glycoconjugates|Molecular Mechanisms of Pharmacological Action|Pharmacologic Actions|Protease Inhibitors|Proteins|Serine Proteinase Inhibitors|Trypsin Inhibitors			[]	[]	OR3S9IF86U	[]	[]	[]	[]						Ulinastatin has been investigated for the prevention of Cardiovascular Disease and Adverse Reaction to Drug.
DB12053	Visilizumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Antibodies, Monoclonal|Antigens, CD3|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	H18SKU3289	[]	[]	[]	[]						Visilizumab has been investigated for the treatment of Ulcerative Colitis.
DB12056	Trebananib	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Angiogenesis Inhibitors|Angiogenesis Modulating Agents|Antineoplastic Agents|Chemical Actions and Uses|Growth Inhibitors|Growth Substances|Pharmacologic Actions|Physiological Effects of Drugs|Proteins|Recombinant Proteins|Therapeutic Uses			[]	[]	X8Y5U6NC7E	[]	[]	[]	[]						Trebananib is under investigation for the treatment of Ovarian Cancer, Peritoneal Cancer, and Fallopian Tube Cancer. Trebananib has been investigated for the treatment of Cancer, Oncology, Carcinoma, Metastases, and Colon Cancer, among others.
DB12075	Nagrestipen	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Biological Factors|Chemokines|Chemotactic Factors|Cytokines|Inflammation Mediators|Intercellular Signaling Peptides and Proteins|Peptides|Proteins			[]	[]	9350121Z8S	[]	[]	[]	[]						Nagrestipen has been used in trials studying the treatment of CANCER, Neoplasm, Metastasis, Radiation Oncology, and Neoplasm Metastasis.
DB12076	Surotomycin	small molecule	['investigational']	[]	Amino Acids, Peptides, and Proteins|Lipids|Macrocyclic Compounds|Peptides|Polycyclic Compounds			[]	[]	ON0N776N05	[]	[]	[]	[]						Surotomycin has been used in trials studying the treatment of Diarrhea and Clostridium Difficile Infection.
DB12077	Urelumab	biotech	['investigational']	[]	[]			[]	[]	230902QLLC	[]	[]	[]	[]						Urelumab has been used in trials studying the treatment of Leukemia, Multiple Myeloma, Malignant Tumors, and Cancer - Solid Tumors and B-Cell Non-Hodgkin's Lymphoma.
DB12089	Lorvotuzumab mertansine	biotech	['investigational']	[]	Amides|Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Heterocyclic Compounds|Heterocyclic Compounds, 1-Ring|Immunoglobulins|Immunoproteins|Lactams|Lactams, Macrocyclic|Lactones|Macrocyclic Compounds|Macrolides|Organic Chemicals|Polycyclic Compounds|Polyketides|Proteins|Serum Globulins			[]	[]	0IVD6ASY0W	[]	[]	[]	[]						Lorvotuzumab mertansine has been used in trials studying the treatment of SCLC, Leukemia, Ovarian Cancer, Multiple Myeloma, and Merkel Cell Carcinoma, among others.
DB12090	Patritumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	86780VJI1Q	[]	[]	[]	[]						Patritumab has been used in trials studying the treatment of LUNG CANCER, Solid Tumors, Neoplasms by Site, Head and Neck Neoplasms, and Non-small Cell Lung Cancer, among others.
DB12102	Fulranumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	0E986JU40I	[]	[]	[]	[]						Fulranumab has been used in trials studying the treatment of Pain, Cystitis, Neuralgia, Joint Pain, and Arthralgia, among others.
DB12104	Tarextumab	biotech	['investigational']	[]	Amino Acids, Peptides, and Proteins|Antibodies|Blood Proteins|Globulins|Immunoglobulins|Immunoproteins|Proteins|Serum Globulins			[]	[]	333YMY788E	[]	[]	[]	[]						Tarextumab has been used in trials studying the treatment of Solid Tumors, Stage IV Pancreatic Cancer, and Stage IV Small Cell Lung Cancer.
