hpo id 	 hpo name 	 umls cui 
HP:0011759	pituitary gonadotropic cell adenoma	C4021122
HP:0011760	pituitary growth hormone cell adenoma	C4018860
HP:0011761	pituitary null cell adenoma	C0338078
HP:0011762	pituitary thyrotropic cell adenoma	C4021121
HP:0011763	pituitary carcinoma	C0346300
HP:0011771	autoimmune hypoparathyroidism	C0271865
HP:0011779	anaplastic thyroid carcinoma	C0238461
HP:0011782	thyroid crisis	C0040127
HP:0011784	thyrotoxicosis with diffuse goiter	C0342122
HP:0011785	thyrotoxicosis with toxic multinodular goitre	C0154143
HP:0011786	thyrotoxicosis with toxic single thyroid nodule	C0154141
HP:0011787	central hypothyroidism	C0271801
HP:0011788	increased serum free triiodothyronine	C4021843
HP:0011790	activating thyroid-stimulating hormone receptor defect	C4023188
HP:0011798	renal oncocytoma	C0346255
HP:0011800	midface retrusion	C1853242|C2673410|C4280320|C4280321
HP:0011801	enlargement of parotid gland	C0341047
HP:0011802	hamartoma of tongue	C0431565
HP:0011803	bifid nose	C0221363|C4280318|C4280319
HP:0011805	abnormality of muscle morphology	C4023181
HP:0011807	type 1 muscle fiber atrophy	C4023180
HP:0011808	decreased patellar reflex	C3277184
HP:0011809	paradoxical myotonia	C4023179
HP:0011812	agraphesthesia	C1328618
HP:0011813	increased cerebral lipofuscin	C4023177
HP:0011814	increased urinary hypoxanthine	C3810487
HP:0011817	basal encephalocele	C4023176
HP:0011819	submucous cleft soft palate	C4023175
HP:0011822	broad chin	C4023172
HP:0011823	chin with horizontal crease	C4023171
HP:0011824	chin with h-shaped crease	C1860309
HP:0011829	narrow philtrum	C4021115
HP:0011830	abnormality of oral mucosa	C4023170
HP:0011832	narrow nasal tip	C0426433
HP:0011833	overhanging nasal tip	C0426430
HP:0011834	moyamoya phenomenon	C4023169
HP:0011835	absent scaphoid	C1847189
HP:0011838	sclerodactyly	C0150988
HP:0011840	abnormality of t cell physiology	C4023166
HP:0011843	abnormality of skeletal physiology	C4023164
HP:0011847	giant cell tumor of bone	C0206638
HP:0011848	abdominal colic	C0232488
HP:0011849	abnormal bone ossification	C4023161|C4280317
HP:0011850	parotitis	C0030583
HP:0011852	chylopericardium	C0242426
HP:0011855	pharyngeal edema	C0236024
HP:0011856	pica	C0031873
HP:0011857	plasmacytoma	C0032131
HP:0011858	reduced factor ix activity	C4023159
HP:0011859	punctate keratitis	C1562761
HP:0011860	metaphyseal dappling	C4020907
HP:0011863	abnormal sternal ossification	C1860243
HP:0011864	elevated plasma pyrophosphate	C4023157
HP:0011867	abnormality of the wing of the ilium	C4023156
HP:0011869	abnormal platelet function	C0855740
HP:0011872	impaired thrombin-induced platelet aggregation	C4023153
HP:0011875	abnormal platelet morphology	C0855742
HP:0011877	increased mean platelet volume	C1096367
HP:0011883	abnormal platelet granules	C4023146
HP:0011884	abnormal umbilical stump bleeding	C4023145
HP:0011886	hyphema	C0020581
HP:0011889	bleeding with minor or no trauma	C4023143
HP:0011891	post-partum hemorrhage	C0032797
HP:0011892	vitamin k deficiency	C0042880
HP:0011893	abnormal leukocyte count	C0580531
HP:0011896	subconjunctival hemorrhage	C0038534
HP:0011897	neutrophilia	C4023140
HP:0011900	hypofibrinogenemia	C0553681
HP:0011902	abnormal hemoglobin	C0349705
HP:0011903	hemoglobin h	C3161174
HP:0011904	persistence of hemoglobin f	C0239941
HP:0011906	reduced beta/alpha synthesis ratio	C4023137
HP:0011907	reduced alpha/beta synthesis ratio	C4023136
HP:0011909	flattened metacarpal heads	C4023134
HP:0011910	shortening of all phalanges of fingers	C4023133
HP:0011912	abnormality of the glenoid fossa	C4023131
HP:0011913	lumbar hypertrichosis	C4023130
HP:0011914	thoracic hypertrichosis	C4023129
HP:0011916	toe extensor amyotrophy	C4023127
HP:0011917	short 5th toe	C4021111
HP:0011918	clinodactyly of the 4th toe	C4020740
HP:0011920	transudative pleural effusion	C0020312
HP:0011922	abnormal activity of mitochondrial respiratory chain	C4023126
HP:0011923	decreased activity of mitochondrial complex i	C2677650|C4020739
HP:0011924	decreased activity of mitochondrial complex iii	C3149083|C4020738
HP:0011925	decreased activity of mitochondrial atp synthase complex	C4020737|C4023125
HP:0011926	proximal placement of hallux	C4021110
HP:0011927	short digit	C1860176|C4023124
HP:0011929	hypersegmentation of proximal phalanx of third finger	C4023122
HP:0011930	hyperextensible skin of chest	C4021836
HP:0011933	elongated superior cerebellar peduncle	C3810214|C4021109
HP:0011934	dilatation of mesenteric artery	C4023119
HP:0011935	decreased urinary urate	C4023118
HP:0011936	decreased plasma total carnitine	C4023117
HP:0011937	hypoplastic fifth toenail	C4023116
HP:0011939	3-4 finger cutaneous syndactyly	C4023115
HP:0011940	anterior wedging of t12	C4021108
HP:0011941	anterior wedging of l2	C4023114
HP:0011942	increased urinary sulfite	C1848957
HP:0011943	increased urinary thiosulfate	C3148695
HP:0011944	small vessel vasculitis	C4023113
HP:0011945	bronchiolitis obliterans organizing pneumonia	C0242770
HP:0011946	bronchiolitis obliterans	C0006272|C2350875
HP:0011947	respiratory tract infection	C0035243
HP:0011948	acute respiratory tract infection	C1442786
HP:0011949	acute infectious pneumonia	C4023112
HP:0011950	bronchiolitis	C0006271
HP:0011951	aspiration pneumonia	C0032290
HP:0011954	nodular regenerative hyperplasia of liver	C1318485
HP:0011959	unilateral hypoplasia of pectoralis major muscle	C4023107
HP:0011960	substantia nigra gliosis	C1846865
HP:0011961	non-obstructive azoospermia	C4021107
HP:0011962	obstructive azoospermia	C4023106
HP:0011964	intermittent painful muscle spasms	C4023104
HP:0011966	elevated plasma citrulline	C4023102
HP:0011967	hypocupremia	C0268070
HP:0011968	feeding difficulties	C0232466
HP:0011969	elevated circulating luteinizing hormone level	C4023101
HP:0011970	cerebral amyloid angiopathy	C0085220
HP:0011971	dermatographic urticaria	C0343065
HP:0011972	hypoglycorrhachia	C0598121
HP:0011973	paroxysmal lethargy	C1847507
HP:0011974	myelofibrosis	C0026987
HP:0011975	aminoglycoside-induced hearing loss	C4023100
HP:0011976	elevated urinary catecholamines	C0241577
HP:0011977	elevated urinary homovanillic acid	C4020736
HP:0011978	elevated urinary vanillylmandelic acid	C4020735
HP:0011979	elevated urinary dopamine	C4023099
HP:0011980	cholesterol gallstones	C0856727
HP:0011981	pigment gallstones	C3278865
HP:0011984	atretic gallbladder	C3277945
HP:0011985	acholic stools	C2675627
HP:0011986	ectopic ossification	C0029396
HP:0011987	ectopic ossification in muscle tissue	C4023096
HP:0011988	ectopic ossification in tendon tissue	C4023095
HP:0011989	ectopic ossification in ligament tissue	C4023094
HP:0011990	abnormality of neutrophil physiology	C4023093
HP:0011993	impaired neutrophil bactericidal activity	C4023090
HP:0011995	atrial septal dilatation	C0521533
HP:0011996	elevated factor v activity	C4021106
HP:0011998	postprandial hyperglycemia	C1855520
HP:0011999	paranoia	C1456784
HP:0012001	eeg with generalized polyspikes	C4023088
HP:0012005	deja vu	C0011194
HP:0012019	lens luxation	C0023309
HP:0012020	right aortic arch	C0035615
HP:0012021	persistent patent ductus venosus	C4023072
HP:0012022	congenital portosystemic venous shunt	C0344688
HP:0012023	galactosuria	C0268157
HP:0012024	hypergalactosemia	C0016952|C4023071
HP:0012026	hyperornithinemia	C0599035
HP:0012027	laryngeal edema	C0023052
HP:0012028	hepatocellular adenoma	C0206669
HP:0012030	increased urinary cortisol level	C4023068
HP:0012032	lipoma	C0023798
HP:0012033	sacral lipoma	C4021835
HP:0012034	liposarcoma	C0023827
HP:0012035	steatocystoma multiplex	C0259771
HP:0012036	sternocleidomastoid amyotrophy	C4023067
HP:0012037	pectoralis amyotrophy	C4023066
HP:0012038	corneal guttata	C0271288
HP:0012039	descemet membrane folds	C0155116
HP:0012040	corneal stromal edema	C0474444
HP:0012041	decreased fertility in males	C0151640
HP:0012042	aspirin-induced asthma	C1319853
HP:0012043	pendular nystagmus	C0271388|C4020734
HP:0012045	retinal flecks	C0423414
HP:0012046	areflexia of upper limbs	C2674177
HP:0012047	hemeralopia	C0018975
HP:0012048	oromandibular dystonia	C2242577
HP:0012049	laryngeal dystonia	C1963946
HP:0012050	anasarca	C0151603
HP:0012051	reactive hypoglycemia	C0271710
HP:0012052	low serum calcitriol	C4023065
HP:0012054	choroidal melanoma	C0346388
HP:0012055	ciliary body melanoma	C0346379
HP:0012056	cutaneous melanoma	C0025202
HP:0012060	acral lentiginous melanoma	C0346037
HP:0012061	urinary excretion of sialylated oligosaccharides	C2673302
HP:0012062	bone cyst	C0005937
HP:0012064	unicameral bone cyst	C4082185
HP:0012066	increased urinary disaccharide excretion	C4023062
HP:0012068	aspartylglucosaminuria	C0268225
HP:0012069	keratan sulfate excretion in urine	C4023060
HP:0012070	chondroitin sulfate excretion in urine	C4023059
HP:0012071	abnormality of acetylcarnitine metabolism	C4020733|C4023058
HP:0012072	aciduria	C0278026
HP:0012074	tonic pupil	C0040416
HP:0012075	personality disorder	C0031212
HP:0012078	motor conduction block	C4023056
HP:0012081	enlarged cerebellum	C3278024
HP:0012082	cerebellar purkinje layer atrophy	C4023053
HP:0012084	abnormality of skeletal muscle fiber size	C4023051
HP:0012086	abnormal urinary color	C0522153
HP:0012087	abnormal mitochondrial shape	C4023050
HP:0012089	arteritis	C0003860
HP:0012090	abnormality of pancreas morphology	C4023049
HP:0012092	abnormality of exocrine pancreas physiology	C4021103
HP:0012093	abnormality of endocrine pancreas physiology	C4023047
HP:0012095	multiple joint dislocation	C0332792
HP:0012098	edema of the dorsum of feet	C2919341
HP:0012101	decreased serum creatinine	C0428282
HP:0012103	abnormality of the mitochondrion	C4020732|C4023042
HP:0012107	increased fibular diameter	C4021100
HP:0012108	open angle glaucoma	C0339573
HP:0012110	hypoplasia of the pons	C1848529
HP:0012113	abnormality of creatine metabolism	C4020731
HP:0012114	endometrial carcinoma	C0476089
HP:0012115	hepatitis	C0019158
HP:0012118	laryngeal carcinoma	C0595989
HP:0012119	methemoglobinemia	C0025637
HP:0012120	methylmalonic aciduria	C1855119
HP:0012121	panuveitis	C0030343
HP:0012122	anterior uveitis	C0701807
HP:0012123	posterior uveitis	C0008526|C0042167
HP:0012125	prostate cancer	C0376358
HP:0012126	stomach cancer	C0699791
HP:0012130	abnormality of cells of the erythroid lineage	C4020862
HP:0012132	erythroid hyperplasia	C0014800|C1838111|C3552917
HP:0012133	erythroid hypoplasia	C0178416|C0542035
HP:0012134	dysplastic erythropoesis	C4023032
HP:0012135	abnormality of cells of the granulocytic lineage	C4023031
HP:0012140	abnormality of cells of the lymphoid lineage	C4023027
HP:0012142	pancreatic squamous cell carcinoma	C2675993
HP:0012143	abnormality of cells of the megakaryocyte lineage	C4023026
HP:0012145	abnormality of multiple cell lineages in the bone marrow	C4023024
HP:0012147	reduced quantity of von willebrand factor	C1841816|C4023022
HP:0012151	hemothorax	C0019123
HP:0012152	foveoschisis	C2674407
HP:0012153	hypotriglyceridemia	C0542037
HP:0012155	decreased corneal sensation	C0271292|C0859996
HP:0012156	hemophagocytosis	C0876991
HP:0012157	subcortical cerebral atrophy	C4023018
HP:0012158	carotid artery dissection	C0338585
HP:0012163	carotid artery dilatation	C0340639
HP:0012165	oligodactyly	C3887496
HP:0012166	skin-picking	C1696701
HP:0012167	hair-pulling	C0040953
HP:0012168	head-banging	C0018672
HP:0012169	self-biting	C0424375
HP:0012172	stereotypical body rocking	C4023013
HP:0012173	orthostatic tachycardia	C4021099
HP:0012174	glioblastoma multiforme	C1621958
HP:0012175	resistance to activated protein c	C0600433
HP:0012176	abnormal natural killer morphology	C4021098
HP:0012177	abnormal natural killer cell physiology	C4023012
HP:0012178	reduced natural killer cell activity	C1839969
HP:0012179	craniofacial dystonia	C1851915|C4023011|C4072883
HP:0012180	cystic medial necrosis	C0392775
HP:0012182	oropharyngeal squamous cell carcinoma	C0280313
HP:0012183	hyperplastic colonic polyposis	C4023010
HP:0012184	increased circulating high-density lipoprotein levels	C0342883
HP:0012185	constrictive median neuropathy	C4023009
HP:0012187	increased erythrocyte protoporphyrin concentration	C4023007
HP:0012188	hyperemesis gravidarum	C0020450
HP:0012189	hodgkin lymphoma	C0019829
HP:0012190	t-cell lymphoma	C0079772
HP:0012191	b-cell lymphoma	C0079731
HP:0012192	cutaneous t-cell lymphoma	C0079773
HP:0012194	episodic hemiplegia	C1863061
HP:0012195	irregular respiration	C0425492
HP:0012197	insulinoma	C0021670
HP:0012198	juvenile colonic polyposis	C4023006
HP:0012199	cluster headache	C0009088
HP:0012201	reduced prothrombin activity	C4021097
HP:0012202	increased serum bile acid concentration	C4023004
HP:0012203	onychomycosis	C0040261
HP:0012204	recurrent vulvovaginal candidiasis	C4023003
HP:0012205	globozoospermia	C0403825
HP:0012207	reduced sperm motility	C4023002
HP:0012208	nonmotile sperm	C4023001
HP:0012209	juvenile myelomonocytic leukemia	C0349639
HP:0012210	abnormal renal morphology	C0266292
HP:0012211	abnormal renal physiology	C0151746
HP:0012213	decreased glomerular filtration rate	C0853068
HP:0012215	testicular microlithiasis	C1864873
HP:0012216	entrapment neuropathy of suprascapular nerve	C0393890
HP:0012218	alveolar soft part sarcoma	C0206657
HP:0012219	erythema nodosum	C0014743
HP:0012220	non-caseating epithelioid cell granulomatosis	C4022999
HP:0012221	pretibial blistering	C0432321
HP:0012222	arachnoid hemangiomatosis	C4022998
HP:0012223	splenic rupture	C0038000
HP:0012224	circulating immune complexes	C3887628
HP:0012225	oligodontia of primary teeth	C4022997|C4280316
HP:0012226	ovarian teratoma	C0280131
HP:0012227	urethral stricture	C0041974
HP:0012229	csf pleocytosis	C0151857
HP:0012230	rhegmatogenous retinal detachment	C0271055
HP:0012231	exudative retinal detachment	C0154822
HP:0012232	shortened qt interval	C0151879
HP:0012233	intramuscular hematoma	C0240412
HP:0012235	drug-induced agranulocytosis	C0272178
HP:0012236	elevated sweat chloride	C1856646
HP:0012237	urocanic aciduria	C0268514
HP:0012238	increased circulating chylomicron levels	C1535978
HP:0012239	atransferrinemia	C0521802
HP:0012240	increased intramyocellular lipid droplets	C4020730
HP:0012241	levator palpebrae superioris atrophy	C1851107
HP:0012242	superior rectus atrophy	C1851108
HP:0012243	abnormal reproductive system morphology	C4021096
HP:0012244	abnormal sex determination	C4022996
HP:0012245	sex reversal	C4022995
HP:0012246	oculomotor nerve palsy	C0028866
HP:0012247	specific anosmia	C4022994
HP:0012248	prolonged pr interval	C0600125
HP:0012251	st segment elevation	C0520886
HP:0012252	abnormal respiratory system morphology	C4022992
HP:0012254	ewings sarcoma	C0553580
HP:0012256	absent outer dynein arms	C4022989
HP:0012257	absent inner dynein arms	C4022988
HP:0012258	abnormal axonemal organization of respiratory motile cilia	C4022987
HP:0012259	absent inner and outer dynein arms	C4022986
HP:0012260	abnormal central microtubular pair morphology of respiratory motile cilia	C4022985
HP:0012262	abnormal ciliary motility	C4022983
HP:0012263	immotile cilia	C1855672
HP:0012265	ciliary dyskinesia	C0008780
HP:0012266	t-wave alternans	C1998313
HP:0012267	absent respiratory ciliary axoneme radial spokes	C4022981
HP:0012268	myxoid liposarcoma	C0206634
HP:0012270	decreased muscle glycogen content	C4022979
HP:0012271	episodic upper airway obstruction	C4022978
HP:0012272	j wave	C4018858
HP:0012273	increased carotid artery intimal medial thickness	C4022977
HP:0012276	digital flexor tenosynovitis	C4022974
HP:0012277	hypoglycinemia	C4022973
HP:0012279	hyposerinemia	C4022971
HP:0012280	hepatic amyloidosis	C0267839
HP:0012281	chylous ascites	C0008732
HP:0012282	morbilliform rash	C0234918
HP:0012283	small distal femoral epiphysis	C4022970
HP:0012284	small proximal tibial epiphyses	C4022969
HP:0012286	abnormal hypothalamus morphology	C4021095
HP:0012287	hypothalamic luteinizing hormone-releasing hormone deficiency	C4022967
HP:0012288	neoplasm of head and neck	C0018671|C0278996
HP:0012289	facial neoplasm	C0015461
HP:0012290	mouth neoplasm	C0026640
HP:0012292	fusion of gums	C4022966
HP:0012294	abnormality of the occipital bone	C4022964
HP:0012296	slender distal phalanx of finger	C4022962
HP:0012297	slender proximal phalanx of finger	C4022961
HP:0012299	long distal phalanx of finger	C4021865
HP:0012300	ureteral agenesis	C4022959
HP:0012301	type ii transferrin isoform profile	C4021094
HP:0012302	herpes simplex encephalitis	C0276226
HP:0012303	abnormal aortic arch morphology	C3163801
HP:0012304	hypoplastic aortic arch	C0265881
HP:0012305	coarctation of the descending aortic arch	C4022958
HP:0012307	spatulate ribs	C1856637
HP:0012308	decreased serum complement c9	C4021093
HP:0012309	cutaneous amyloidosis	C0268397
HP:0012311	monocytosis	C0085702
HP:0012312	monocytopenia	C0427544
HP:0012313	heberdens node	C0018862
HP:0012315	histiocytoma	C1509147
HP:0012317	sacroiliac arthritis	C0748473
HP:0012318	occipital neuralgia	C0007863
HP:0012321	d-2-hydroxyglutaric aciduria	C1833429
HP:0012322	perifolliculitis	C0263006
HP:0012324	myeloid leukemia	C0023470
HP:0012325	chronic myelomonocytic leukemia	C0023480
HP:0012327	celiac artery compression	C0152098|C4020693
