chemical	name	molecular_weight	SMILES_string
CIDm00047640	naftifine	323.85908	CN(CC=CC1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32.Cl
CIDm00047725	goserelin	1269.41046	CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6
CIDm00048175	hOBs	484.960446	CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)CCl
CIDm00050294	nedocromil sodium	371.34078	CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O
CIDm00050614	cefotetan	575.61898	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O
CIDm00051263	alfentanil	416.51718	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC
CIDm00051577	miglitol	207.22428	C1C(C(C(C(N1CCO)CO)O)O)O
CIDm00051634	miglustat	219.27804	CCCCN1CC(C(C(C1CO)O)O)O
CIDm00052421	prednicarbate	488.56994	CCC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)OC(=O)OCC
CIDm00054158	mebrofenin	387.22576	CC1=CC(=C(C(=C1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C
CIDm00054313	iloprost	360.48708	CC#CCC(C)C(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O
CIDm00054331	fosfomycin trometamol	259.194082	CC1C(O1)P(=O)(O)[O-].C(C(CO)(CO)[NH3+])O
CIDm00054373	octreotide	1139.34326	CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O.CC(=O)O.CC(=O)O
CIDm00054454	simvastatin	418.56622	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
CIDm00054547	cefpodoxime	427.45538	COCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O
CIDm00054688	clarithromycin	747.95336	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O
CIDm00054786	treprostinil	390.51306	CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O
CIDm00054808	loteprednol etabonate	466.95174	CCOC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C(=O)OCCl
CIDm00054840	atomoxetine	291.81568	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2.Cl
CIDm00054889	moexipril	535.029	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC.Cl
CIDm00054949	trimetrexate glucuronate	563.55702	CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC.C(=O)C(C(C(C(C(=O)O)O)O)O)O
CIDm00055331	moexiprilat	470.5149	CC(C(=O)N1CC2=CC(=C(C=C2CC1C(=O)O)OC)OC)NC(CCC3=CC=CC=C3)C(=O)O
CIDm00055466	Gd-DTPA	937.99986	CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3]
CIDm00055480	milnacipran	282.80892	CCN(CC)C(=O)C1(CC1C[NH3+])C2=CC=CC=C2.[Cl-]
CIDm00056338	fosphenytoin	406.237521	C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)([O-])[O-])C3=CC=CC=C3.[Na+].[Na+]
CIDm00056801	Arial	603.745	C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O.C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O
CIDm00056959	ranolazine	427.53652	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
CIDm00057166	Photofrin	1179.36216	CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)OC(C)C6=C(C7=CC8=C(C(=C(N8)C=C9C(=C(C(=N9)C=C1C(=C(C(=N1)C=C6N7)C)CCC(=O)O)CCC(=O)O)C)C)C(C)O)C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O
CIDm00057469	imiquimod	240.30364	CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N
CIDm00057537	rotigotine	315.4729	CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C=CC=C3O
CIDm00057697	pemirolast	228.21012	CC1=CC=CN2C1=NC=C(C2=O)C3=NNN=N3
CIDm00059708	levetiracetam	170.20896	CCC(C(=O)N)N1CCCC1=O
CIDm00059768	esmolol	295.374	CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O
CIDm00060146	tamsulosin	444.97266	CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N.Cl
CIDm00060164	adapalene	412.52012	COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5
CIDm00060172	adefovir	273.185742	C1=NC2=C(C(=N1)N)N=CN2CCOCP(=O)(O)O
CIDm00060183	perindopril erbumine	441.60462	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O.CC(C)(C)N
CIDm00060184	perindopril	368.46778	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O
CIDm00060198	exemestane	296.40336	CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C
CIDm00060490	zileuton	236.29018	CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O
CIDm00060496	amlodipine besylate	567.05094	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O
CIDm00060612	dexmedetomidine	200.27954	CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C
CIDm00060613	cidofovir	279.187022	C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O
CIDm00060668	etoposide phosphate	668.536482	CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)OP(=O)(O)O)OC)O)O
CIDm00060695	rocuronium	609.67822	CC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C.[Br-]
CIDm00060706	meropenem	437.50834	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O.O.O.O
CIDm00060726	bromfenac	334.16468	C1=CC(=C(C(=C1)CC(=O)O)N)C(=O)C2=CC=C(C=C2)Br
CIDm00060751	mTHPC	680.74928	C1CC2=NC1=C(C3=CC=C(N3)C(=C4C=CC(=N4)C(=C5C=CC(=C2C6=CC(=CC=C6)O)N5)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O
CIDm00060752	ibutilide	885.22504	CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=CC(=O)O)C(=O)O
CIDm00060787	saquinavir	670.8408	CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O
CIDm00060795	aripiprazole	448.38538	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
CIDm00060814	remifentanil	412.90766	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC.Cl
CIDm00060830	tiotropium	472.41628	C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.[Br-]
CIDm00060834	duloxetine	333.8755	CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl
CIDm00060843	pemetrexed	427.41064	C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)NC(CCC(=O)O)C(=O)O
CIDm00060852	ibandronate	319.228944	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
CIDm00060853	ziprasidone	467.41186	C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54.O.Cl
CIDm00060860	metaiodobenzylguanidine	275.08957	C1=CC(=CC(=C1)I)CN=C(N)N
CIDm00060864	olopatadine	373.87316	CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O.Cl
CIDm00060867	levosimendan	280.28468	CC1CC(=O)NN=C1C2=CC=C(C=C2)NN=C(C#N)C#N
CIDm00060871	adefovir dipivoxil	501.470542	CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C
CIDm00060877	emtricitabine	247.246703	C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F
CIDm00060878	eprosartan	520.61832	CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O.CS(=O)(=O)O
CIDm00060936	tiludronate	362.571943	C1=CC(=CC=C1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl.[Na+].[Na+]
CIDm00060953	capecitabine	359.350083	CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O
CIDm00061475	Na2S2O3.5H2O	248.184139	O.O.O.O.O.[O-]S(=O)(=S)[O-].[Na+].[Na+]
CIDm00061520	SrCl2	158.526	[Cl-].[Cl-].[Sr+2]
CIDm00061635	gallium nitrate	255.7377	[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ga+3]
CIDm00061799	monomethylfumarate	130.09874	COC(=O)C=CC(=O)O
CIDm00062305	AC1NSG3V	520.5588	CC1C2C(C3C(C(=O)C(=C(N)[O-])C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4[O-])[O-])O)N(C)C)[O-].[Ca+2].[Ca+2]
CIDm00062358	ammonium lactate	107.10846	CC(C(=O)[O-])O.[NH4+]
CIDm00062816	colestipol	281.82592	C1C(O1)CCl.C(CNCCNCCNCCN)N
CIDm00062819	follitropin	980.162	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O
CIDm00062924	fluticasone	444.50759	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F
CIDm00062956	fosinoprilat	435.493522	C1CCC(CC1)C2CC(N(C2)C(=O)CP(=O)(CCCCC3=CC=CC=C3)O)C(=O)O
CIDm00062959	trovafloxacin	416.35331	C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F
CIDm00062965	beclomethasone-17-monopropionate	464.97892	CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)C(=O)CO
CIDm00063001	benazeprilat	396.43636	C1CC2=CC=CC=C2N(C(=O)C1NC(CCC3=CC=CC=C3)C(=O)O)CC(=O)O
CIDm00064147	valganciclovir	354.36168	CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1NC(=NC2=O)N)N
CIDm00064642	quinidine gluconate	520.57204	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.C(C(C(C(C(C(=O)O)O)O)O)O)O
CIDm00064778	Meropenem anhydrous	383.4625	CC1C2C(C(=O)N2C(=C1SC3CCC(N3)C(=O)N(C)C)C(=O)O)C(C)O
CIDm00064929	fenofibric acid	318.7516	CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
CIDm00064987	tenofovir	287.212322	CC(CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O
CIDm00065014	plerixafor	794.46948	C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3.Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl
CIDm00065157	testosterone undecanoate	456.70032	CCCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
CIDm00065281	bacitracin	1422.69332	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4
CIDm00065370	T,G)-A--L	563.59854	CC(C(=O)O)N.C1=CC(=CC=C1CC(C(=O)O)N)O.C(CCN)CC(C(=O)O)N.C(CC(=O)O)C(C(=O)O)N
CIDm00065628	bendamustine	358.26284	CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O
CIDm00065840	Cholebine	174.62804	CC1=NC=CN1.C1C(O1)CCl
CIDm00065856	reboxetine	313.39082	CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3
CIDm00065863	sertaconazole	437.7699	C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl
CIDm00065866	lercanidipine	611.72724	CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
CIDm00065999	telmisartan	514.6169	CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C
CIDm00068613	atosiban	994.18858	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CCCC3C(=O)NC(CCCN)C(=O)NCC(=O)N)CC(=O)N)C(C)O
CIDm00068740	zoledronic acid	272.089624	C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
CIDm00068844	brinzolamide	383.50724	CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC
CIDm00069512	malvidin	366.7498	COC1=CC(=CC(=C1O)OC)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O.[Cl-]
CIDm00071158	acamprosate	181.21014	CC(=O)NCCCS(=O)(=O)O
CIDm00071273	ropivacaine	274.40114	CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
CIDm00071301	nebivolol	405.435006	C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O
CIDm00071316	mivacurium	1029.2608	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C
CIDm00071329	dofetilide	441.56478	CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
CIDm00071348	lanreotide	1156.37532	CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N.CC(=O)O
CIDm00071360	iloperidone	426.480583	CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC
CIDm00071362	icatibant	1364.57442	CC(=O)O.C1CCC2C(C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)C(CO)NC(=O)C(CC5=CC=CS5)NC(=O)CNC(=O)C6CC(CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)C(=O)NC(CCCN=C(N)N)C(=O)O
CIDm00071406	TPGS	574.83142	CC1=C2C(=C(C(=C1C)OC(=O)CCC(=O)OCCO)C)CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C
CIDm00071436	Lutalyse	475.616	CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O.C(C(CO)(CO)N)O
CIDm00071469	erythromycin lactobionate	1092.22266	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O
CIDm00071616	voriconazole	349.31047	CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
CIDm00072022	perindoprilat	340.41462	CCCC(C(=O)O)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O
CIDm00072054	darifenacin	426.55	C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5
CIDm00072081	terlipressin	1227.37216	C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CCCCN)C(=O)NCC(=O)N
CIDm00072111	rifaximin	785.87854	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C
CIDm00072396	gentamicin sulfate	449.54226	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CN)N)N)N)O
CIDm00072466	bleomycin	1512.6223	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-]
CIDm00072938	gemifloxacin	389.380903	CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F
CIDm00073303	doripenem	420.50426	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O
CIDm00073658	telithromycin	812.0037	CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C
CIDm00074989	atovaquone	366.83746	C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O
CIDm00077992	frovatriptan	243.30428	CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
CIDm00077993	eletriptan	382.51904	CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
CIDm00077996	paricalcitol	416.63646	CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C
CIDm00077997	rizatriptan benzoate	391.4662	CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.C1=CC=C(C=C1)C(=O)O
CIDm00077998	rosiglitazone	473.49892	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=CC(=O)O)C(=O)O
CIDm00078032	Vallergan	444.58688	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.CC(=O)C(C(C(=O)C)O)O
CIDm00082146	bexarotene	348.47792	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C
CIDm00082148	agomelatine	243.30098	CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC
CIDm00083030	propagermanium	339.4194	C(C[Ge](=O)O[Ge](=O)CCC(=O)O)C(=O)O
CIDm00083513	barium	139.34288	[H-].[H-].[Ba+2]
CIDm00083606	strontium	89.63588	[H-].[H-].[Sr+2]
CIDm00084003	ketorolac tromethamine	376.40366	C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O
CIDm00091488	fluocinolone	412.424346	CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)F)O
CIDm00092725	pyocin S3	385.385686	COC1=C(C(=NC=C1)CS(=O)C2NC3=C(N2)C=C(C=C3)OC(F)F)OC
CIDm00093860	bortezomib	384.2372	B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
CIDm00096312	nelarabine	297.2673	COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N
CIDm00102258	rasburicase	550.367382	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OC3C(OC(C3O)N4C=CC(=O)NC4=O)CO)O)O
CIDm00102399	dextran	504.43708	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC(C(C(C(C=O)O)O)O)O)O)O)O)O)O)O)O
CIDm00104727	aluminum	26.981539	[Al+3]
CIDm00104741	fulvestrant	606.770796	CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
CIDm00104758	raltitrexed	458.48758	CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O
CIDm00104778	levodopa/carbidopa	423.4171	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.C1=CC(=C(C=C1CC(C(=O)O)N)O)O
CIDm00104799	fotemustine	315.691022	CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC
CIDm00104849	rimonabant	500.24828	CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl.Cl
CIDm00104865	bosentan	551.61406	CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
CIDm00105145	gallium	69.723	[Ga+3]
CIDm00105153	rubidium	85.4678	[Rb+]
CIDm00107694	Diane-35	713.34102	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O
CIDm00107969	fingolimod	343.93176	CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N.Cl
CIDm00107994	quinaprilat	410.46294	CC(C(=O)N1CC2=CC=CC=C2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O
CIDm00110634	vardenafil	488.60298	CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C
CIDm00110635	tadalafil	389.40396	CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
CIDm00114709	eslicarbazepine	254.28386	C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O
CIDm00114753	DIEP	411.32216	C1CCN(C1)CCO.C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
CIDm00115237	paliperidone	426.483883	CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
CIDm00115355	NTBC	329.22811	C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
CIDm00119182	clofarabine	303.677443	C1=NC2=C(N1C3C(C(C(O3)CO)O)F)N=C(N=C2N)Cl
CIDm00119212	PrePen	465.56304	CC1(C(NC(S1)C(C(=O)NCCCCCC(=O)O)NC(=O)CC2=CC=CC=C2)C(=O)O)C
CIDm00119607	valdecoxib	314.35896	CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N
CIDm00119828	parecoxib	370.42222	CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C
CIDm00119830	tenofovir disoproxil fumarate	519.442762	CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C
CIDm00121396	N-carbamylglutamate	190.154	C(CC(=O)O)C(C(=O)O)NC(=O)N
CIDm00121749	ustekinumab	431.14496	CC1(N=C(N=C(N1OCCCOC2=CC(=C(C=C2Cl)Cl)Cl)N)N)C.Cl
CIDm00121892	retigabine	303.331423	CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N
CIDm00122197	FP-CIT	431.283593	COC(=O)C1C2CCC(N2CCCF)CC1C3=CC=C(C=C3)I
CIDm00122316	rasagiline	171.23832	C#CCNC1CCC2=CC=CC=C12
CIDm00123015	romiplostim	238.28446	CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C
CIDm00123597	travoprost	500.54771	CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O
CIDm00123606	almotriptan	335.4643	CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3
CIDm00123610	eptifibatide	831.96186	C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N
CIDm00123611	fondaparinux	1728.081513	COC1C(C(C(C(O1)COS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])OC3C(C(C(C(O3)COS(=O)(=O)[O-])OC4C(C(C(C(O4)C(=O)[O-])OC5C(C(C(C(O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
