omim id 	 omim name 	 mondos 
OMIM:614389	#614389 pregnancy loss, recurrent, susceptibility to, 1; rprgl1;;rprgl;;rpl;;abortion, spontaneous, recurrent;;fetal loss, recurrent, susceptibility to;;miscarriage, recurrent;;embryonic loss, recurrent;;stillbirth, recurrent	MONDO:0013727
OMIM:614390	#614390 pregnancy loss, recurrent, susceptibility to, 2; rprgl2	MONDO:0013728
OMIM:614391	#614391 pregnancy loss, recurrent, susceptibility to, 3; rprgl3	MONDO:0013729
OMIM:614399	#614399 myopathy, areflexia, respiratory distress, and dysphagia, early-onset;emarddmyopathy, areflexia, respiratory distress, and dysphagia, early-onset,mild variant, included	MONDO:0013731
OMIM:614402	#614402 microphthalmia, syndromic 11; mcops11	MONDO:0013734
OMIM:614407	microcephaly, cerebellar hypoplasia, and cardiac conduction defect syndrome	MONDO:0013735
OMIM:614408	#614408 myopathy, centronuclear, 3; cnm3	MONDO:0018947|MONDO:0013736
OMIM:614409	spastic paraplegia 46, autosomal recessive	MONDO:0013737|MONDO:0013737
OMIM:614414	%614414 deafness, autosomal recessive 96; dfnb96	MONDO:0013738|MONDO:0013738
OMIM:614415	#614415 chilblain lupus 2; chbl2	MONDO:0019557|MONDO:0013739
OMIM:614416	#614416 radiohumeral fusions with other skeletal and craniofacial anomalies;rhfca	MONDO:0013740
OMIM:614417	epilepsy, familial temporal lobe, 5	MONDO:0013741|MONDO:0013741
OMIM:614418	#614418 febrile seizures, familial, 11; feb11;;convulsions, familial febrile, 11	MONDO:0013742
OMIM:614420	#614420 systemic lupus erythematosus 16; sleb16	MONDO:0007915|MONDO:0013743
OMIM:614422	%614422 cataract, congenital, cerulean type, 5; cca5	MONDO:0013744|MONDO:0013744
OMIM:614424	joubert syndrome 14	MONDO:0013745
OMIM:614429	#614429 ventricular septal defect 1; vsd1	MONDO:0002070|MONDO:0013746
OMIM:614430	#614430 atrioventricular septal defect 4; avsd4	MONDO:0020290|MONDO:0013747
OMIM:614431	#614431 ventricular septal defect 2; vsd2	MONDO:0002070|MONDO:0013748
OMIM:614432	#614432 ventricular septal defect 3; vsd3	MONDO:0002070|MONDO:0013749
OMIM:614433	#614433 atrial septal defect 8; asd8	MONDO:0013750|MONDO:0013750
OMIM:614434	#614434 cutis laxa, autosomal dominant 2; adcl2	MONDO:0016175|MONDO:0013751
OMIM:614435	#614435 hypoplastic left heart syndrome 2; hlhs2	MONDO:0004933|MONDO:0013752
OMIM:614436	charcot-marie-tooth disease, axonal, type 2p	MONDO:0013753|MONDO:0013753
OMIM:614437	cutis laxa, autosomal recessive, type ib	MONDO:0016175|MONDO:0013754
OMIM:614438	#614438 cutis laxa, autosomal recessive, type iiib; arcl3b;;de barsy syndrome b	MONDO:0013755
OMIM:614441	#614441 hypertrophic osteoarthropathy, primary, autosomal recessive, 2; phoar2;;pachydermoperiostosis, autosomal recessive;;pdp, autosomal recessive	MONDO:0013756
OMIM:614450	hypothyroidism, congenital, nongoitrous, 6	MONDO:0013757
OMIM:614455	#614455 charcot-marie-tooth disease, dominant intermediate e; cmtdie;;charcot-marie-tooth neuropathy with focal segmental glomerulonephritis	MONDO:0013758
OMIM:614456	#614456 melanoma, cutaneous malignant, susceptibility to, 8; cmm8;;melanoma and renal cell carcinoma, susceptibility to	MONDO:0013759
OMIM:614457	#614457 ichthyosis, spastic quadriplegia, and mental retardation; isqmr	MONDO:0013760
OMIM:614458	thiamine metabolism dysfunction syndrome 5 (episodic encephalopathy type)	MONDO:0013761
OMIM:614462	hyperglycinemia, lactic acidosis, and seizures	MONDO:0013762
OMIM:614464	joubert syndrome 15	MONDO:0013763
OMIM:614465	#614465 joubert syndrome 16; jbts16	MONDO:0013764|MONDO:0013764
OMIM:614468	#614468 familial cold autoinflammatory syndrome 3; fcas3;;antibody deficiency and immune dysregulation, plcg2-associated; plaid;;familial atypical cold urticaria; facu	MONDO:0013766
OMIM:614470	ras-associated autoimmune leukoproliferative disorder; rald	MONDO:0013767
OMIM:614473	#614473 arterial calcification, generalized, of infancy, 2; gaci2	MONDO:0018910|MONDO:0018870|MONDO:0013768
OMIM:614474	#614474 atrioventricular septal defect 5; avsd5	MONDO:0020290|MONDO:0013769
OMIM:614475	#614475 atrial septal defect 9; asd9	MONDO:0013770|MONDO:0013770
OMIM:614480	#614480 hypertriglyceridemia, transient infantile; htgti	MONDO:0013771
OMIM:614482	congenital cataracts, hearing loss, and neurodegeneration	MONDO:0013772
OMIM:614483	#614483 porencephaly 2; poren2	MONDO:0017410|MONDO:0013773
OMIM:614485	#614485 trigonocephaly 2; trigno2;;craniosynostosis, metopic	MONDO:0013774
OMIM:614486	#614486 thrombophilia due to thrombomodulin defect; thph12	MONDO:0002305|MONDO:0013775
OMIM:614487	spastic ataxia 5, autosomal recessive	MONDO:0013776|MONDO:0013776
OMIM:614491	#614491 pseudohypoaldosteronism, type iib; pha2b	MONDO:0013777
OMIM:614492	pseudohypoaldosteronism, type iic	MONDO:0013778
OMIM:614493	#614493 wiskott-aldrich syndrome 2; was2;;wipf1 deficiency	MONDO:0013779
OMIM:614494	%614494 retinitis pigmentosa 63; rp63	MONDO:0013780|MONDO:0013780
OMIM:614495	#614495 pseudohypoaldosteronism, type iid; pha2d;;familial hyperkalemic hypertension; fhht	MONDO:0013781
OMIM:614496	pseudohypoaldosteronism, type iie; pha2e	MONDO:0013782
OMIM:614497	#614497 microphthalmia, isolated, with coloboma 7; mcopcb7	MONDO:0013783
OMIM:614498	rigidity and multifocal seizure syndrome, lethal neonatal	MONDO:0013784
OMIM:614499	mental retardation, autosomal recessive 34, with variant lissencephaly	MONDO:0019502|MONDO:0013785
OMIM:614500	cone-rod dystrophy 16	MONDO:0013786
OMIM:614501	psychomotor retardation, epilepsy, and craniofacial dysmorphism	MONDO:0013787
OMIM:614504	#614504 usher syndrome, type iiib; ush3b	MONDO:0013788|MONDO:0013788
OMIM:614507	congenital disorder of glycosylation, type ir	MONDO:0005500|MONDO:0013789
OMIM:614508	#614508 mirror movements 2; mrmv2	MONDO:0013790
OMIM:614514	thrombophilia due to protein s deficiency, autosomal recessive; thph6	MONDO:0013791
OMIM:614520	encephalomyopathy, mitochondrial, due to voltage-dependent anion channel deficiency	MONDO:0013793
OMIM:614521	#614521 thrombocythemia 3; thcyt3;;thrombocytosis 3	MONDO:0013794
OMIM:614524	#614524 fibrochondrogenesis 2; fbcg2	MONDO:0016068|MONDO:0013795
OMIM:614526	chromosome 17q12 duplication syndrome	MONDO:0013796
OMIM:614527	#614527 chromosome 17q12 deletion syndrome	MONDO:0013797|MONDO:0013797
OMIM:614541	chromosome 16q22 deletion syndrome	MONDO:0013798
OMIM:614557	#614557 ehlers-danlos syndrome with progressive kyphoscoliosis, myopathy,and hearing loss; edskmh	MONDO:0013800
OMIM:614558	epileptic encephalopathy, early infantile, 13	MONDO:0013801
OMIM:614559	infantile cerebellar-retinal degeneration	MONDO:0013802
OMIM:614561	leukoencephalopathy, brain calcifications, and cysts	MONDO:0013803
OMIM:614562	#614562 mental retardation, autosomal dominant 12; mrd12	MONDO:0013804
OMIM:614563	mental retardation, autosomal dominant 13	MONDO:0013805
OMIM:614564	#614564 cutaneous telangiectasia and cancer syndrome, familial; fctcs;;telangiectasia, cutaneous, and cancer syndrome, familial	MONDO:0013806
OMIM:614565	night blindness, congenital stationary, type 1e	MONDO:0013807|MONDO:0013807
OMIM:614569	multiple enchondromatosis, maffucci type	MONDO:0013808
OMIM:614575	cerebellar ataxia, neuropathy, and vestibular areflexia syndrome; canvas	MONDO:0013809
OMIM:614576	#614576 congenital disorder of glycosylation, type iil; cdg2l;;cdg iil; cdgiil	MONDO:0013810
OMIM:614582	#614582 combined oxidative phosphorylation deficiency 9; coxpd9	MONDO:0000732|MONDO:0013811
OMIM:614583	#614583 baraitser-winter syndrome 2; brws2	MONDO:0017579|MONDO:0013812
OMIM:614588	dystonia 21; dyt21	MONDO:0013813
OMIM:614592	#614592 bent bone dysplasia syndrome; bbds	MONDO:0005081|MONDO:0013815
OMIM:614594	#614594 palmoplantar keratoderma, mutilating, with periorificial keratoticplaques;;olmsted syndrome; olms	MONDO:0013816
OMIM:614595	#614595 preeclampsia/eclampsia 5; pee5	MONDO:0013817
OMIM:614602	trichohepatoenteric syndrome 2	MONDO:0013818
OMIM:614607	coffin-siris syndrome 2	MONDO:0015802|MONDO:0013819
OMIM:614608	coffin-siris syndrome 3	MONDO:0013820
OMIM:614609	coffin-siris syndrome 4	MONDO:0013821
OMIM:614613	acrodysostosis 2 with or without hormone resistance	MONDO:0013822
OMIM:614614	#614614 deafness, autosomal dominant 4b; dfna4b	MONDO:0013823|MONDO:0013823
OMIM:614615	#614615 joubert syndrome 17; jbts17	MONDO:0013824|MONDO:0013824
OMIM:614616	#614616 diarrhea 6; diar6	MONDO:0013825|MONDO:0013825
OMIM:614617	%614617 deafness, autosomal recessive 86; dfnb86	MONDO:0013826|MONDO:0013826
OMIM:614618	#614618 hyperekplexia 3; hkpx3	MONDO:0013827|MONDO:0013827
OMIM:614619	#614619 hyperekplexia 2; hkpx2	MONDO:0013828|MONDO:0013828
OMIM:614621	#614621 uv-sensitive syndrome 2; uvss2	MONDO:0015797|MONDO:0013829
OMIM:614622	%614622 keratoconus 5; ktcn5	MONDO:0015486|MONDO:0013830
OMIM:614623	%614623 keratoconus 6; ktcn6	MONDO:0015486|MONDO:0013831
OMIM:614628	%614628 keratoconus 8; ktcn8	MONDO:0015486|MONDO:0013832
OMIM:614629	%614629 keratoconus 7; ktcn7	MONDO:0015486|MONDO:0013833
OMIM:614640	#614640 uv-sensitive syndrome 3; uvss3	MONDO:0015797|MONDO:0013834
OMIM:614643	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 7	MONDO:0013835
OMIM:614650	#614650 coenzyme q10 deficiency, primary, 6; coq10d6	MONDO:0018151|MONDO:0013836
OMIM:614651	#614651 coenzyme q10 deficiency, primary, 2; coq10d2	MONDO:0018151|MONDO:0013837
OMIM:614652	#614652 coenzyme q10 deficiency, primary, 3; coq10d3	MONDO:0018151|MONDO:0013838
OMIM:614653	#614653 neuropathy, hereditary sensory and autonomic, type vi; hsan6;;hsan vi	MONDO:0015364|MONDO:0013839
OMIM:614654	coenzyme q10 deficiency, primary, 5	MONDO:0018151|MONDO:0013840
OMIM:614662	#614662 cortisone reductase deficiency 2; cortrd2	MONDO:0013842|MONDO:0013842
OMIM:614665	#614665 meconium ileus	MONDO:0013843
OMIM:614669	auriculocondylar syndrome 2	MONDO:0013845
OMIM:614672	#614672 cardiomyopathy, dilated, 2b; cmd2b	MONDO:0013848|MONDO:0013848
OMIM:614673	#614673 microcephaly 8, primary, autosomal recessive; mcph8	MONDO:0013849
OMIM:614674	periodic fever, menstrual cycle-dependent	MONDO:0013850
OMIM:614675	bone marrow failure syndrome 1; bmfs1	MONDO:0013851
OMIM:614676	%614676 cardiomyopathy, familial hypertrophic, 21; cmh21	MONDO:0013852|MONDO:0013852
OMIM:614678	pontocerebellar hypoplasia, type 1b	MONDO:0013853|MONDO:0013853
OMIM:614679	#614679 ciliary dyskinesia, primary, 17; cild17;;ciliary dyskinesia, primary, 17, with or without situs inversus	MONDO:0013854
OMIM:614684	%614684 hypertelorism and other facial dysmorphism, brachydactyly, genitalabnormalities, mental retardation, and recurrent inflammatory episodes	MONDO:0013856
OMIM:614688	pontine tegmental cap dysplasia	MONDO:0013858
OMIM:614691	#614691 cataract, autosomal recessive congenital 5; catc5	MONDO:0013859|MONDO:0013859
OMIM:614696	#614696 amyotrophic lateral sclerosis 17; als17;;amyotrophic lateral sclerosis, chmp2b-related	MONDO:0013861
OMIM:614699	#614699 immunodeficiency, common variable, 7; cvid7	MONDO:0015517|MONDO:0013862
OMIM:614700	#614700 immunodeficiency, common variable, 8, with autoimmunity; cvid8	MONDO:0015517|MONDO:0013863
OMIM:614701	#614701 cornelia de lange syndrome 4; cdls4	MONDO:0016033|MONDO:0013864
OMIM:614702	combined oxidative phosphorylation deficiency 10	MONDO:0000732|MONDO:0013865
OMIM:614706	#614706 ceroid lipofuscinosis, neuronal, 11; cln11	MONDO:0013866|MONDO:0013866
OMIM:614707	brown-vialetto-van laere syndrome 2	MONDO:0013867
OMIM:614714	%614714 porokeratosis 7, disseminated superficial actinic type; porok7	MONDO:0013868
OMIM:614723	#614723 adenine phosphoribosyltransferase deficiency; aprtd;;aprt deficiency;;urolithiasis, 2,8-@dihydroxyadenine;;urolithiasis, dha;;nephrolithiasis, dha	MONDO:0013869
OMIM:614727	congenital disorder of glycosylation, type iik	MONDO:0005501|MONDO:0013870
OMIM:614728	#614728 seckel syndrome 6; sckl6	MONDO:0019342|MONDO:0013871
OMIM:614732	#614732 intrauterine growth retardation, metaphyseal dysplasia, adrenal hypoplasiacongenita, and genital anomalies;;image syndrome	MONDO:0013873
OMIM:614736	glucocorticoid deficiency 4 with or without mineralocorticoid deficiency	MONDO:0013874
OMIM:614739	3-methylglutaconic aciduria with deafness, encephalopathy, and leigh-like syndrome	MONDO:0013875
OMIM:614741	mitochondrial pyruvate carrier deficiency	MONDO:0013877
OMIM:614742	#614742 pulmonary fibrosis and/or bone marrow failure, telomere-related, 1;pfbmft1	MONDO:0013878
OMIM:614743	#614743 pulmonary fibrosis and/or bone marrow failure, telomere-related, 2;pfbmft2	MONDO:0013879
OMIM:614744	facial paresis, hereditary congenital, 3	MONDO:0013880
OMIM:614748	interstitial lung disease, nephrotic syndrome, and epidermolysis bullosa, congenital; ilneb	MONDO:0013881
OMIM:614749	hyperphosphatasia with mental retardation syndrome 2	MONDO:0013882
OMIM:614750	myasthenic syndrome, congenital, 13	MONDO:0013883|MONDO:0013883
OMIM:614751	neuronopathy, distal hereditary motor, type vb	MONDO:0013884
OMIM:614753	sotos syndrome 2	MONDO:0013885
OMIM:614756	cerebellar ataxia, nonprogressive, with mental retardation; canpmr	MONDO:0013886
OMIM:614779	#614779 heterotaxy, visceral, 6, autosomal; htx6	MONDO:0018677|MONDO:0013887
OMIM:614782	#614782 tremor, hereditary essential, 4; etm4	MONDO:0003233|MONDO:0013888
OMIM:614800	#614800 short stature, optic nerve atrophy, and pelger-huet anomaly; soph	MONDO:0013889
OMIM:614807	myopathy, centronuclear, 4	MONDO:0018947|MONDO:0013890
OMIM:614808	#614808 amyotrophic lateral sclerosis 18; als18	MONDO:0013891|MONDO:0013891
OMIM:614809	#614809 cfhr5 deficiency	MONDO:0013892
OMIM:614813	short stature, onychodysplasia, facial dysmorphism, and hypotrichosis	MONDO:0013894
OMIM:614814	adams-oliver syndrome 3	MONDO:0013895
OMIM:614815	#614815 joubert syndrome 18; jbts18	MONDO:0013896|MONDO:0013896
OMIM:614816	#614816 loeys-dietz syndrome, type 4; lds4;;aneurysm, aortic and cerebral, with arterial tortuosity and skeletalmanifestations	MONDO:0018954|MONDO:0013897
OMIM:614817	interstitial nephritis, karyomegalic	MONDO:0013898|MONDO:0013898
OMIM:614819	weill-marchesani syndrome 3	MONDO:0013899
OMIM:614820	alternating hemiplegia of childhood 2	MONDO:0013900
OMIM:614822	#614822 spermatogenic failure 10; spgf10;;spermatogenic failure with defective sperm annulus	MONDO:0013901
OMIM:614823	#614823 aortic valve disease 2; aovd2;;bicuspid aortic valve;;aortic valve stenosis	MONDO:0013902
OMIM:614826	%614826 nystagmus 7, congenital, autosomal dominant; nys7	MONDO:0005712|MONDO:0013903
OMIM:614830	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 8	MONDO:0013904
OMIM:614831	spinocerebellar ataxia, autosomal recessive 13	MONDO:0013905|MONDO:0013905
OMIM:614832	amelogenesis imperfecta, hypomaturation type, iia4	MONDO:0013906|MONDO:0013906
OMIM:614833	microcephaly, short stature, and polymicrogyria with or without seizures	MONDO:0013907
OMIM:614837	hypogonadotropic hypogonadism 8 with or without anosmia; hh8	MONDO:0013910
OMIM:614838	hypogonadotropic hypogonadism 9 with or without anosmia	MONDO:0013911
OMIM:614839	#614839 hypogonadotropic hypogonadism 10 with or without anosmia; hh10	MONDO:0013912|MONDO:0013912
OMIM:614840	#614840 hypogonadotropic hypogonadism 11 with or without anosmia; hh11	MONDO:0013913|MONDO:0013913
OMIM:614841	hypogonadotropic hypogonadism 12 with or without anosmia	MONDO:0013914
OMIM:614842	#614842 hypogonadotropic hypogonadism 13 with or without anosmia; hh13	MONDO:0013915|MONDO:0013915
OMIM:614844	#614844 nephronophthisis 14; nphp14joubert syndrome 19, included; jbts19, included	MONDO:0013916|MONDO:0013916
OMIM:614845	#614845 nephronophthisis 15; nphp15	MONDO:0013917|MONDO:0013917
OMIM:614847	epilepsy, idiopathic generalized, susceptibility to, 12	MONDO:0013919
OMIM:614850	#614850 herpes simplex encephalitis, susceptibility to, 4;;encephalopathy, acute, infection-induced, susceptibility to, 6; iiae6	MONDO:0013921
OMIM:614851	seckel syndrome 7	MONDO:0019342|MONDO:0013922
OMIM:614852	#614852 microcephaly 9, primary, autosomal recessive; mcph9	MONDO:0013923
OMIM:614856	osteogenesis imperfecta, type xiii	MONDO:0013924|MONDO:0013924
OMIM:614857	methylmalonic aciduria and homocystinuria, cblj type	MONDO:0013925
OMIM:614858	#614858 hypogonadotropic hypogonadism 14 with or without anosmia; hh14	MONDO:0013926|MONDO:0013926
OMIM:614859	peroxisome biogenesis disorder 3a (zellweger)	MONDO:0013927
OMIM:614860	dystonia 23; dyt23	MONDO:0013928
OMIM:614861	#614861 deafness, autosomal recessive 98; dfnb98	MONDO:0013929|MONDO:0013929
OMIM:614862	peroxisome biogenesis disorder 4a (zellweger)	MONDO:0013930
OMIM:614863	peroxisome biogenesis disorder 4b	MONDO:0013931
OMIM:614866	peroxisome biogenesis disorder 5a (zellweger)	MONDO:0013932
OMIM:614867	peroxisome biogenesis disorder 5b	MONDO:0013933
OMIM:614868	#614868 t-cell immunodeficiency, recurrent infections, and autoimmunity withor without cardiac malformations; tiiac;;stk4 deficiency;;mst1 deficiency	MONDO:0013934
OMIM:614869	#614869 usher syndrome, type ij; ush1j	MONDO:0013935|MONDO:0013935
OMIM:614870	#614870 peroxisome biogenesis disorder 6a (zellweger); pbd6aperoxisome biogenesis disorder, complementation group 7, included;cg7, included;;peroxisome biogenesis disorder, complementation group b, included;cgb, included	MONDO:0013936
OMIM:614871	peroxisome biogenesis disorder 6b	MONDO:0013937
OMIM:614872	peroxisome biogenesis disorder 7a (zellweger)	MONDO:0013938
OMIM:614873	#614873 peroxisome biogenesis disorder 7b; pbd7b	MONDO:0013939
OMIM:614874	#614874 ciliary dyskinesia, primary, 18; cild18;;ciliary dyskinesia, primary, 18, with or without situs inversus	MONDO:0013940
OMIM:614876	peroxisome biogenesis disorder 8a (zellweger)	MONDO:0013942
OMIM:614877	peroxisome biogenesis disorder 8b	MONDO:0013943
OMIM:614878	#614878 autoinflammation, antibody deficiency, and immune dysregulation, plcg2-associated;aplaid	MONDO:0013944
OMIM:614879	#614879 peroxisome biogenesis disorder 9b; pbd9b;;refsum disease, adult, 2;;peroxisome biogenesis disorder, pex7-related, atypicalperoxisome biogenesis disorder, complementation group 11, included;cg11, included;;peroxisome biogenesis disorder, complementation group r, included;;cgr; included	MONDO:0013945
OMIM:614880	hypogonadotropic hypogonadism 15 with or without anosmia	MONDO:0013946
OMIM:614881	spinal muscular atrophy, distal, autosomal recessive, 5	MONDO:0013947
OMIM:614882	peroxisome biogenesis disorder 10a (zellweger)	MONDO:0013948
OMIM:614883	peroxisome biogenesis disorder 11a (zellweger)	MONDO:0013949
OMIM:614885	peroxisome biogenesis disorder 11b	MONDO:0013950
OMIM:614886	peroxisome biogenesis disorder 12a (zellweger)	MONDO:0013951
OMIM:614887	peroxisome biogenesis disorder 13a (zellweger)	MONDO:0013952
OMIM:614889	immunodeficiency 28; imd28	MONDO:0013953
OMIM:614890	immunodeficiency 29	MONDO:0013954
OMIM:614891	immunodeficiency 30; imd30	MONDO:0013955
OMIM:614892	immunodeficiency 31a	MONDO:0013956
OMIM:614893	immunodeficiency 32a	MONDO:0013957
OMIM:614894	monocyte and dendritic cell deficiency, autosomal recessive	MONDO:0013958
OMIM:614895	#614895 charcot-marie-tooth disease, demyelinating, type 4f; cmt4f	MONDO:0013959|MONDO:0013959
OMIM:614896	#614896 sinoatrial node dysfunction and deafness; sandd	MONDO:0013960
OMIM:614897	#614897 hypogonadotropic hypogonadism 16 with or without anosmia; hh16	MONDO:0013961|MONDO:0013961
